Timestamp;Project;Model;Model Name;PromptType;Resolution;Resolution Name;RunID;Test Type;TestModule;ReadableName;Status;ExecutionTime(sec);Step count;ErrorType;Manual Check;UpdateStatus
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;process;test_register;Registration process;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_art;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;4.28;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;process;test_login;Authorization process;ERROR;4.0;0;NameNotResolved;TRUE;MB
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_register;Registration page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_login;Login page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;ui;test_art;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;ui;test_home;Home page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;ui;test_register;Registration page;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_accessories;Product pages;LOAD_ERROR;0;0;ImportError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_art;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_clothes;Product pages;LOAD_ERROR;0;0;SyntaxError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_home;Home page;LOAD_ERROR;0;0;ImportError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_login;Login page;LOAD_ERROR;0;0;Other;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);detailed;NO;No screenshot;1;ui;test_register;Registration page;FALSE_SUCCESS;0.0;0;OK;OK;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;process;test_filter;Application of filters process;FAIL;8.16;0;ConnectionRefused;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);medium;NO;No screenshot;1;ui;test_login;Login page;ERROR;3.99;0;AttributeError;FALSE;
20250421_160016;prestashop;llava-llamav3HTML;LLaVA-LLaMA3 (only HTML);simple;NO;No screenshot;1;ui;test_home;Home page;ERROR;13.15;0;AttributeError;FALSE;
20250421_160016;prestashop;llava-llama3;LLaVA-LLaMA3;medium;672;672x672;1;ui;test_accessories;Product pages;ERROR;32.5;0;AttributeError;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_addtocart;Add to cart process;ERROR;25.54;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_login;Authorization process;FAIL;24.23;1;AssertionError;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_register;Registration process;ERROR;25.67;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;process;test_addtocart;Add to cart process;ERROR;25.03;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;process;test_filter;Application of filters process;ERROR;25.21;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;process;test_filter;Application of filters process;ERROR;50.46;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_filter;Application of filters process;ERROR;25.14;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_login;Authorization process;ERROR;27.1;3;Timeout;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_register;Registration process;ERROR;26.24;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;process;test_addtocart;Add to cart process;ERROR;25.09;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_addtocart;Add to cart process;ERROR;24.27;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;process;test_register;Registration process;ERROR;26.18;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_login;Authorization process;ERROR;25.55;4;Timeout;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_filter;Application of filters process;ERROR;29.63;0;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;process;test_register;Registration process;ERROR;25.25;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_filter;Application of filters process;FALSE_SUCCESS;0.0;0;OK;OK;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;process;test_addtocart;Add to cart process;ERROR;24.1;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;process;test_login;Authorization process;ERROR;25.06;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;process;test_register;Registration process;ERROR;16.03;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_addtocart;Add to cart process;ERROR;15.26;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_login;Authorization process;ERROR;24.5;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_art;Product pages;ERROR;25.47;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_accessories;Product pages;ERROR;30.0;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;process;test_register;Registration process;ERROR;49.71;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_home;Home page;ERROR;25.14;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_art;Product pages;SUCCESS;3.76;3;OK;OK;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_home;Home page;ERROR;4.67;1;Other;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_login;Login page;ERROR;50.07;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_register;Registration page;FALSE_SUCCESS;0.0;0;OK;OK;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;672;672x672;1;ui;test_clothes;Product pages;ERROR;77.17;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_login;Login page;ERROR;26.03;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_art;Product pages;ERROR;31.27;1;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_home;Home page;ERROR;48.43;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_clothes;Product pages;ERROR;50.57;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_accessories;Product pages;FALSE_SUCCESS;0.0;0;OK;OK;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_accessories;Product pages;ERROR;104.89;8;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;simple;source;1920x893;1;ui;test_clothes;Product pages;ERROR;119.09;7;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_login;Login page;ERROR;56.03;5;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_login;Login page;FAIL;4.78;3;AssertionError;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;672;672x672;1;ui;test_register;Registration page;ERROR;55.38;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_art;Product pages;ERROR;31.1;3;ElementNotInteractable;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_art;Product pages;FAIL;4.7;1;AssertionError;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_clothes;Product pages;ERROR;75.47;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_home;Home page;ERROR;49.84;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_accessories;Product pages;ERROR;24.94;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_clothes;Product pages;ERROR;29.77;5;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;medium;source;1920x893;1;ui;test_register;Registration page;ERROR;25.29;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_accessories;Product pages;FAIL;3.91;2;AssertionError;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_art;Product pages;ERROR;4.81;1;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_login;Login page;ERROR;25.6;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_register;Registration page;ERROR;25.4;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;672;672x672;1;ui;test_home;Home page;ERROR;35.19;4;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_home;Home page;ERROR;24.27;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;process;test_filter;Application of filters process;ERROR;2.23;0;InvalidURL;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_register;Registration page;ERROR;25.28;3;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;process;test_register;Registration process;ERROR;3.55;0;NameNotResolved;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;33.2;0;InvalidURL;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;2.24;0;InvalidURL;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_clothes;Product pages;ERROR;34.85;3;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;process;test_login;Authorization process;ERROR;24.33;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8b;LLaVA:7b combined with LLaMA3.1:8b;detailed;source;1920x893;1;ui;test_login;Login page;ERROR;67.67;4;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;2.27;0;InvalidURL;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;2;process;test_login;Authorization process;FAIL;24.52;1;AssertionError;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;3;process;test_login;Authorization process;ERROR;6.25;0;ConnectionRefused;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;2;process;test_filter;Application of filters process;ERROR;49.62;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;2;process;test_register;Registration process;ERROR;25.75;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;3;process;test_filter;Application of filters process;ERROR;24.81;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;1;process;test_filter;Application of filters process;ERROR;2.7;0;NameNotResolved;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;1;process;test_register;Registration process;ERROR;9.19;0;ConnectionRefused;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;3;process;test_register;Registration process;ERROR;25.51;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;25.9;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;1;process;test_login;Authorization process;ERROR;21.7;2;Timeout;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;2;process;test_filter;Application of filters process;ERROR;25.34;0;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;2;process;test_login;Authorization process;ERROR;9.19;0;ConnectionRefused;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;2;process;test_register;Registration process;ERROR;4.77;1;NoSuchElement;TRUE;NO
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;25.92;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;1;process;test_UI;Unknown;ERROR;47.08;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;3;process;test_filter;Application of filters process;ERROR;15.24;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;3;process;test_register;Registration process;ERROR;7.34;0;ConnectionRefused;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;1;process;test_filter;Application of filters process;LOAD_ERROR;0;0;ImportError;TRUE;NO
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;process;test_UI;Unknown;ERROR;151.47;5;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;3;process;test_login;Authorization process;ERROR;25.69;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;1;process;test_UI;Unknown;ERROR;10.42;1;NoSuchElement;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);medium;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;27.09;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;1;process;test_addtocart;Add to cart process;ERROR;26.04;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;1;process;test_login;Authorization process;ERROR;25.13;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;process;test_register;Registration process;LOAD_ERROR;0;0;Other;TRUE;Q
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;process;test_addtocart;Add to cart process;ERROR;25.14;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;process;test_filter;Application of filters process;LOAD_ERROR;0;0;ImportError;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;process;test_login;Authorization process;ERROR;24.09;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;1;process;test_register;Registration process;ERROR;23.33;2;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;2;process;test_filter;Application of filters process;ERROR;26.02;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;process;test_addtocart;Add to cart process;ERROR;25.71;3;Timeout;TRUE;MB
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;ui;test_accessories;Product pages;FAIL;24.4;2;AssertionError;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;ui;test_art;Product pages;ERROR;25.6;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;1;ui;test_clothes;Product pages;ERROR;24.98;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;process;test_login;Authorization process;ERROR;48.52;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);detailed;NO;No screenshot;3;process;test_register;Registration process;ERROR;25.46;1;Timeout;FALSE;
20250421_160016;prestashop;llava7bllama3.1.8bHTML;LLaMA3.1:8b (only HTML);simple;NO;No screenshot;2;ui;test_accessories;Product pages;ERROR;12.8;2;AttributeError;FALSE;
